36.40000153	97.19999695	-776.6199951
40.13999939	96.12999725	-776.9099731
42.38999939	94.84999847	-777.4500122
40.41999817	95.86000061	-776.9799805
37.29000092	98.08999634	-776.75
33.59999847	100.7600021	-777.2000122
31.42000008	102.0400009	-777.5800171
24.92000008	104.6399994	-780.8200073
22.85000038	105.0999985	-782.5300293
20.64999962	105.0699997	-784.5
17.13999939	103.8799973	-787.9400024
15.36999989	101.8899994	-789.7600098
17.14999962	102.9499969	-787.539978
20.14999962	103.6200027	-784.4799805
23.92000008	104.1100006	-781.1500244
26.26000023	104.1200027	-779.789978
32.41999817	104.2200012	-777.6900024
35.18000031	104.6999969	-777.4000244
37.77000046	104.5599976	-777.3599854
35.02999878	105.5	-777.8599854
31.43000031	106.7699966	-778.960022
29.25	107.3399963	-779.8699951
26.93000031	107.8099976	-781.0999756
22.28000069	108.75	-785.0700073
20.77000046	108.8700027	-786.7000122
17.23999977	109.0400009	-791.1099854
14.88000011	108.4499969	-793.6500244
13.5	107.0999985	-794.7999878
11.93999958	104.8499985	-796.960022
10.93000031	101.0400009	-799.7800293
10.56000042	100.3899994	-802.5599976
10.89999962	102.8600006	-800.5900269
12.34000015	103.6699982	-795.5700073
13.72999954	103.5699997	-792.6799927
15.60000038	102.6299973	-789.3699951
19.48999977	99.48999786	-784.0100098
22.28000069	98.26999664	-781.1599731
24.04999924	97.19999695	-779.8499756
21.69000053	98.16000366	-781.6099854
19.12999916	99.23999786	-784.4199829
15.56999969	100.2600021	-789.1099854
12.71000004	99.87000275	-794.4299927
11.82999992	97.80000305	-798.9299927
11.23999977	95.97000122	-802.789978
11.43000031	93.40000153	-804.3300171
12.96000004	92.63999939	-798.4699707
13.98999977	93.84999847	-792.8900146
14.93999958	93.61000061	-791.039978
13.03999996	94.37999725	-796.7000122
12.43000031	93.44000244	-800.4699707
12.55000019	90.70999908	-803.9000244
13.38000011	88.36000061	-805.2199707
15.52000046	84.08999634	-808.9099731
15.67000008	84.70999908	-805.0300293
15.26000023	86.55000305	-800.460022
15.31000042	89.12999725	-794.1199951
17.85000038	83.80999756	-800.6799927
20.62000084	80.15000153	-804.8599854
22.09000015	77.54000092	-807.7199707
19.46999931	77.29000092	-811.6900024
20.32999992	74.98999786	-812.5700073
20.43000031	72.94000244	-812.2800293
19.12000084	70.87000275	-809.1500244
18.13999939	68.08999634	-806.2399902
18.45999908	66.11000061	-803.039978
19.70000076	64.62000275	-799.8400269
21.95999908	63.77000046	-796.9099731
24.42000008	62.99000168	-794.0499878
27.65999985	61.50999832	-791.3099976
29.72999954	59.97000122	-789.8800049
33.29000092	56.36000061	-788.4799805
35.65999985	53.70000076	-788.0999756
35.77999878	50.59000015	-788.2000122
33.68000031	48.36000061	-788.4500122
27.87999916	50.20999908	-788.5800171
22.30999947	52.50999832	-790.5
17.18000031	55.43000031	-795.5800171
15.35999966	57.08000183	-798.5300293
13.30000019	59.58000183	-802.710022
15.14000034	58.38000107	-799.7199707
17.62000084	56.70000076	-795.6799927
21.17000008	53.81000137	-791.5200195
25.85000038	49.31999969	-788.8900146
27.85000038	48.02000046	-788.6400146
24.97999954	48.59999847	-789.2700195
18.37000084	53.06999969	-793.5
14.64999962	55.63999939	-798.710022
11.97999954	57.83000183	-803.5
13.93000031	54.75999832	-799.3300171
16.44000053	51.20000076	-795.2299805
20.61000061	48.00999832	-791.3099976
26.04999924	44.45999908	-789.539978
30.76000023	42.38000107	-789.6199951
33.95999908	40.02000046	-790.8900146
35	38.61000061	-792.0100098
28.95000076	39.5	-790.8599854
22.36000061	40.77000046	-792.25
16.18000031	43.90000153	-796.2399902
12.14999962	48.18999863	-801.1099854
9.319999695	51.52999878	-807.6599731
11.93000031	48.49000168	-801.4099731
14.40999985	44.41999817	-798.5
16.10000038	41.70999908	-797.4699707
12.28999996	44.36999893	-802.2299805
10.10000038	47.56000137	-805.5300293
9.260000229	51.22999954	-810.7600098
9.340000153	54.79999924	-813.6799927
10.27000046	59.25	-816.6799927
11.22999954	62.18000031	-816.8499756
13.27999973	66.12000275	-817.4799805
14.93000031	68.83999634	-818.1400146
16.02000046	70.62999725	-818.1300049
17.62000084	73.44000244	-818.289978
18.43000031	75.55000305	-817.8400269
18.37999916	78.62999725	-817.3699951
17.81999969	80.69999695	-816.460022
16.54999924	82.97000122	-815.2299805
15.14999962	84.69999695	-812.1199951
14.68000031	85.38999939	-809.960022
14.22000027	86.45999908	-808.210022
13.69999981	84.80000305	-807
12.38000011	83.54000092	-805.4099731
9.140000343	82.01999664	-803.0900269
